y0_true,y1_true,y0_pred,y1_pred,g_fuzzy_oracle,g_fuzzy_pred,dg_oracle,dg_pred,g_oracle,g_pred,dg_abs_err,g_abs_err
39.9454,58.173035,39.004025,61.37767,85.86032461706897,86.54771141957475,-0.7633520609467723,5.704097788775869,85.86032461706897,86.54771141957475,6.467449849722641,0.6873868025057845
43.63429,57.649757,39.78827,58.91347,76.26689766613902,85.81637362608947,-9.593426950929953,-0.7313377934852809,76.26689766613902,85.81637362608947,8.862089157444672,9.549475959950456
39.382305,62.019352,42.870922,57.971127,86.99964395002222,78.0247673075193,10.732746283883202,-7.7916063185701745,86.99964395002222,78.0247673075193,18.524352602453376,8.97487664250292
38.33066,61.093372,41.4086,60.065533,86.36516962953236,80.91268281437524,-0.6344743204898577,2.887915506855947,86.36516962953236,80.91268281437524,3.5223898273458047,5.4524868151571155
39.267204,64.82666,41.71756,59.959183,89.94259538567815,80.02606738962524,3.577425756145786,-0.8866154247500049,89.94259538567815,80.02606738962524,4.464041180895791,9.916527996052906
41.577915,65.96353,40.95043,60.293324,82.87520301968956,82.41356608655978,-7.067392365988582,2.387498696934543,82.87520301968956,82.41356608655978,9.454891062923124,0.4616369331297818
39.74559,66.43712,41.065083,62.86236,93.26451675155307,83.02751705202493,10.38931373186351,0.6139509654651505,93.26451675155307,83.02751705202493,9.77536276639836,10.236999699528141
40.716663,63.998997,38.71755,65.64721,85.19882190002546,91.28068942026374,-8.06569485152761,8.253172368238808,85.19882190002546,91.28068942026374,16.318867219766418,6.081867520238276
40.5968,63.645866,38.649677,63.376427,85.48203904162969,88.18380359382606,0.28321714160422573,-3.096885826437685,85.48203904162969,88.18380359382606,3.3801029680419106,2.701764552196366
38.77424,63.421757,40.557606,63.798122,88.22981368909821,85.78552500134275,2.7477746474685176,-2.398278592483308,88.22981368909821,85.78552500134275,5.146053239951826,2.44428868775546
36.52026,57.75033,40.275215,60.596478,85.88457760785695,84.96291107997045,-2.3452360812412536,-0.8226139213722945,85.88457760785695,84.96291107997045,1.522622159868959,0.9216665278865008
40.297813,53.08658,37.86054,57.57897,85.08800173468809,85.8942406757547,-0.7965758731688624,0.9313295957842485,85.08800173468809,85.8942406757547,1.7279054689531108,0.80623894106661
40.920513,56.467785,38.615467,55.723545,83.14262980345221,85.99159361683571,-1.9453719312358828,0.097352941081013,83.14262980345221,85.99159361683571,2.042724872316896,2.848963813383506
38.589935,53.96896,39.780975,56.44142,86.02560487255947,85.95553843709422,2.8829750691072604,-0.036055179741495635,86.02560487255947,85.95553843709422,2.919030248848756,0.07006643546525027
39.07046,52.259827,39.569542,52.268467,86.02560487255947,86.02560487255947,0.0,0.07006643546525027,86.02560487255947,86.02560487255947,0.07006643546525027,0.0
39.351444,49.340805,39.358833,50.760986,86.02560487255947,86.02560487255947,0.0,0.0,86.02560487255947,86.02560487255947,0.0,0.0
39.29033,48.712627,41.280895,47.38226,86.02560487255947,82.19603394279166,0.0,-3.8295709297678115,86.02560487255947,82.19603394279166,3.8295709297678115,3.8295709297678115
40.524437,48.561337,40.708145,46.676388,84.39474841905526,83.84490303843785,-1.630856453504208,1.6488690956461909,84.39474841905526,83.84490303843785,3.279725549150399,0.5498453806174126
44.03428,45.928352,42.06544,48.024845,75.37694483880966,80.0817988380132,-9.017803580245598,-3.7631042004246495,75.37694483880966,80.0817988380132,5.2546993798209485,4.704853999203536
43.36278,45.228302,43.066532,47.70234,76.89176552148494,77.59045437390347,1.5148206826752784,-2.49134446410973,76.89176552148494,77.59045437390347,4.006165146785008,0.6986888524185275
41.760986,43.249252,41.165234,45.133835,77.9055210375413,82.52148337244004,1.0137555160563636,4.931028998536576,77.9055210375413,82.52148337244004,3.917273482480212,4.6159623348987395
43.325546,50.61778,40.980373,45.105965,76.9786810999744,83.0492912956855,-0.9268399375669105,0.5278079232454616,76.9786810999744,83.0492912956855,1.454647860812372,6.070610195711112
45.76857,51.27899,42.6027,50.869556,71.83436651685925,78.71851841990375,-5.144314583115147,-4.330772875781761,71.83436651685925,78.71851841990375,0.8135417073333855,6.884151903044497
46.076454,54.627056,43.445038,50.951508,71.24274188140805,76.70062110219293,-0.5916246354511969,-2.017897317710819,71.24274188140805,76.70062110219293,1.4262726822596221,5.457879220784875
47.4514,52.175255,45.577305,53.03343,68.66459298255077,72.20609210410248,-2.578148898857279,-4.494528998090445,68.66459298255077,72.20609210410248,1.9163800992331659,3.541499121551709
50.50123,54.00058,47.764145,52.50139,62.75199942977722,68.08370785612408,-5.912593552773551,-4.1223842479784025,62.75199942977722,68.08370785612408,1.7902093047951482,5.331708426346857
53.077736,50.64058,50.422844,51.818993,56.642496013077476,62.91740573150889,-6.109503416699745,-5.166302124615186,56.642496013077476,62.91740573150889,0.9432012920845594,6.274909718431417
52.98503,51.678997,51.596485,49.13179,56.89799815959442,60.30739039875097,0.255502146516946,-2.610015332757925,56.89799815959442,60.30739039875097,2.865517479274871,3.4093922391565457
56.275623,52.949753,52.184074,49.48878,50.000030199113596,58.91411633215356,-6.897967960480827,-1.3932740665974066,50.000030199113596,58.91411633215356,5.50469389388342,8.914086133039966
53.92016,49.939667,53.105762,50.854237,54.07565368632597,56.56440935807045,4.0756234872123756,-2.3497069740831122,54.07565368632597,56.56440935807045,6.425330461295488,2.488755671744478
52.597126,52.01435,52.299244,50.251904,57.91549759488478,58.64400076033586,3.8398439085588123,2.0795914022654074,57.91549759488478,58.64400076033586,1.760252506293405,0.7285031654510732
51.90056,52.050274,51.628952,52.39204,59.577598468151876,60.23074598923427,1.662100873267093,1.5867452288984154,59.577598468151876,60.23074598923427,0.07535564436867759,0.6531475210823956
50.700054,52.21666,49.28123,50.02988,62.327206070309124,65.2169173408088,2.7496076021572478,4.986171351574534,62.327206070309124,65.2169173408088,2.236563749417286,2.8897112704996815
46.277397,50.667522,48.01662,50.04299,70.86041471148323,67.61378895831268,8.533208641174106,2.3968716175038765,70.86041471148323,67.61378895831268,6.1363370236702295,3.246625753170548
43.903248,49.588177,44.46442,51.22291,75.66465330808961,74.45574303537599,4.804238596606382,6.841954077063306,75.66465330808961,74.45574303537599,2.0377154804569244,1.2089102727136236
43.8035,44.14768,41.911858,49.355312,74.62226702228459,80.48363168453668,-1.0423862858050228,6.027888649160687,74.62226702228459,80.48363168453668,7.07027493496571,5.861364662252086
43.66295,45.251316,42.238182,45.83899,76.2018772807685,79.63641147424755,1.5796102584839105,-0.8472202102891231,76.2018772807685,79.63641147424755,2.4268304687730335,3.4345341934790525
