gen,idx,fitness,val_scaled_mse,y0_r2,y1_r2,avg_r2,train_time_s,lookback,target_smooth_window,freq_minutes,batch_size,lr,weight_decay,grad_clip,hidden_size,num_layers,dropout,fc_size
2,18,0.34054228328766034,0.34054228328766034,0.781025933025503,0.8342057771533735,0.8076158550894383,8.254003286361694,72,12,5,64,0.001868426394677217,0.0,1.9069994953070055,32,2,0.24430285401447394,32
2,19,0.4146186808213831,0.4146186808213831,0.7248071036082409,0.8057581819642468,0.7652826427862438,1.8508694171905518,72,12,5,256,0.00022688017519513644,1.7229439319869302e-06,1.4638151896892555,32,1,0.0641957322498814,64
2,20,0.31008796895889035,0.31008796895889035,0.8122103619540122,0.8387410833919089,0.8254757226729605,3.044114828109741,72,12,5,256,0.001868426394677217,0.0,1.4414436387203893,128,2,0.26828615413452955,64
2,21,0.38806947922324114,0.38806947922324114,0.7522850199289436,0.8094527100391539,0.7808688649840487,3.0700559616088867,72,12,5,256,0.000393296836715776,0.0003846073761565384,0.6608569781609974,64,2,0.3344888891481403,32
2,22,0.3050353208327676,0.3050353208327676,0.8103476382573613,0.845735324450211,0.8280414813537862,3.6187744140625,72,12,5,256,0.001868426394677217,0.0,1.4414436387203893,128,2,0.05577608679793822,64
2,23,0.3398239051594454,0.3398239051594454,0.7958565132486684,0.8218096704817838,0.808833091865226,3.2185306549072266,72,12,5,64,0.002625348363594733,5.4254126473815405e-06,0.9245204237022315,128,1,0.20188777565913874,128
2,24,0.34247646994769254,0.34247646994769254,0.7864739752543537,0.8273281400677172,0.8069010576610354,3.394566535949707,72,12,5,64,0.002625348363594733,0.0,0.3716499219614464,32,1,0.20188777565913874,128
3,0,0.27971313981448903,0.27971313981448903,0.8272619115686766,0.8575031342255427,0.8423825228971096,9.560290813446045,144,12,5,64,0.0003567106690649258,5.4254126473815405e-06,0.9245204237022315,128,2,0.3423071254949373,32
3,1,0.27460440849875384,0.27460440849875384,0.8334306095895925,0.8574323288822716,0.845431469235932,6.647521257400513,36,12,5,64,0.0003567106690649258,5.4254126473815405e-06,0.9245204237022315,128,2,0.3423071254949373,32
3,2,0.32364432187003883,0.32364432187003883,0.7988168076533666,0.8362895323700009,0.8175531700116838,5.029264450073242,144,12,5,256,0.001868426394677217,0.0,0.5307350166499467,128,2,0.26828615413452955,64
3,3,0.3366625818976744,0.3366625818976744,0.7931741693640468,0.8275313795682724,0.8103527744661596,3.287121057510376,144,12,5,64,0.002625348363594733,5.4254126473815405e-06,0.9245204237022315,128,2,0.05577608679793822,64
3,4,0.29936397776884194,0.29936397776884194,0.813036134293741,0.8493464586321112,0.8311912964629261,3.9087884426116943,72,12,5,256,0.001868426394677217,0.0005053918926300472,1.4414436387203893,128,1,0.3348629873849146,64
3,5,0.32281110630953375,0.32281110630953375,0.8118565639788932,0.8256034112249062,0.8187299876018996,5.467303037643433,72,12,5,256,0.001868426394677217,0.0,1.4414436387203893,128,2,0.05577608679793822,64
3,6,0.29856572686669663,0.29856572686669663,0.8184631493987089,0.845376323135551,0.83191973626713,2.9116172790527344,72,12,5,256,0.001868426394677217,0.0005053918926300472,1.4414436387203893,128,1,0.26828615413452955,64
3,7,0.31850958635462795,0.31850958635462795,0.8128712276628935,0.8292511096266877,0.8210611686447906,3.933894634246826,72,12,5,256,0.001868426394677217,0.0,1.4414436387203893,128,2,0.05577608679793822,64
3,8,0.3283441168739196,0.3283441168739196,0.7955968295340431,0.8341770245051757,0.8148869270196094,3.1125223636627197,72,12,5,64,0.001927048710263737,5.4254126473815405e-06,0.9245204237022315,128,2,0.37305588100285336,32
3,9,0.33507249189570626,0.33507249189570626,0.7867277525299959,0.8349308273746625,0.8108292899523293,3.4288110733032227,72,12,5,256,0.001868426394677217,0.0,1.4414436387203893,128,2,0.05577608679793822,64
3,10,0.3295512173902542,0.3295512173902542,0.7983816960993986,0.830430457516498,0.8144060768079483,3.985565662384033,72,12,5,256,0.001868426394677217,0.0,1.4414436387203893,128,2,0.05577608679793822,64
3,11,0.32581407883588004,0.32581407883588004,0.7994885103470506,0.8333997210670231,0.8164441157070368,2.7994861602783203,72,12,5,256,0.001868426394677217,0.0,1.4414436387203893,64,2,0.00937076829282285,32
3,12,0.3308111282593426,0.3308111282593426,0.7976222839051759,0.8297720432672745,0.8136971635862251,2.1638758182525635,72,12,5,256,0.001868426394677217,0.0,1.4414436387203893,128,1,0.20188777565913874,128
3,13,0.31706083777116584,0.31706083777116584,0.8066914872920689,0.8362645945357574,0.8214780409139131,2.5538628101348877,72,12,5,256,0.001868426394677217,0.0005053918926300472,1.4414436387203893,64,1,0.05577608679793822,32
3,14,0.3233636764281574,0.3233636764281574,0.7984966520758675,0.8368702267139234,0.8176834393948955,2.875990629196167,72,12,5,256,0.001868426394677217,9.267545994071867e-06,1.4414436387203893,128,2,0.05577608679793822,64
3,15,0.31161904972504806,0.31161904972504806,0.8143112943007063,0.8352586616309705,0.8247849779658384,4.589588165283203,72,12,5,256,0.001868426394677217,0.0,1.4414436387203893,128,2,0.26828615413452955,64
3,16,0.3006021938221977,0.3006021938221977,0.8135336489869726,0.8475960345974258,0.8305648417921991,2.87019419670105,72,12,5,256,0.001868426394677217,0.0005053918926300472,1.4414436387203893,128,1,0.20188777565913874,128
3,17,0.3094092384379178,0.3094092384379178,0.811186560088641,0.840366836208976,0.8257766981488085,2.9074063301086426,72,12,5,256,0.001868426394677217,9.267545994071867e-06,1.4414436387203893,128,2,0.3423071254949373,32
3,18,0.32733061479374687,0.32733061479374687,0.8061458459870636,0.8258909340128949,0.8160183899999793,1.3265016078948975,72,12,5,256,0.001868426394677217,0.0,1.4414436387203893,64,1,0.05577608679793822,32
3,19,0.3211697869122347,0.3211697869122347,0.7987891155393387,0.8389303001417768,0.8188597078405577,3.2568092346191406,72,12,5,256,0.001868426394677217,0.0005053918926300472,1.4414436387203893,64,1,0.05577608679793822,32
3,20,0.3033982445211971,0.3033982445211971,0.8149600009517506,0.8433746634161035,0.829167332183927,3.196972131729126,72,12,5,256,0.001868426394677217,0.0,1.4414436387203893,128,2,0.05577608679793822,64
3,21,0.30707935598444813,0.30707935598444813,0.8170093250187147,0.8376649275764283,0.8273371262975715,1.513486623764038,72,12,5,256,0.001868426394677217,0.0,1.4414436387203893,128,2,0.05577608679793822,64
3,22,0.34200885589110025,0.34200885589110025,0.7886359647179204,0.825904727378557,0.8072703460482387,1.432875633239746,72,12,5,256,0.001868426394677217,0.0,0.3716499219614464,32,1,0.20188777565913874,128
3,23,0.2943125944086575,0.2943125944086575,0.815987256051599,0.8520692119782395,0.8340282340149192,1.1435308456420898,72,12,5,256,0.001868426394677217,0.0005053918926300472,1.4414436387203893,128,1,0.3348629873849146,64
3,24,0.29574571191308335,0.29574571191308335,0.8212694780493853,0.8458683966322519,0.8335689373408186,3.9556822776794434,72,12,5,64,0.0003567106690649258,5.4254126473815405e-06,0.9245204237022315,128,2,0.3423071254949373,32
4,0,0.2897420758232076,0.2897420758232076,0.8195459397842698,0.8537445954768252,0.8366452676305476,5.015310049057007,36,12,5,64,0.0003567106690649258,5.4254126473815405e-06,0.9245204237022315,128,2,0.3423071254949373,32
4,1,0.3129713242066735,0.3129713242066735,0.8092962149161815,0.8382776701454007,0.8237869425307911,8.405344009399414,144,12,5,64,0.0003567106690649258,5.4254126473815405e-06,0.9245204237022315,128,2,0.3423071254949373,32
4,2,0.2884649248684154,0.2884649248684154,0.8271472482799418,0.8483520578280189,0.8377496530539803,6.3035361766815186,36,12,5,64,0.0004169972913262464,5.4254126473815405e-06,0.9245204237022315,128,2,0.3423071254949373,128
4,3,0.29689574624127885,0.29689574624127885,0.8144437865644932,0.8507073147087935,0.8325755506366433,2.6962296962738037,72,12,5,256,0.001868426394677217,0.0005053918926300472,1.4414436387203893,128,1,0.26828615413452955,64
4,4,0.3142424369240827,0.3142424369240827,0.8061440295701445,0.8397299643881785,0.8229369969791616,6.226984739303589,144,12,5,64,0.0003567106690649258,0.0005053918926300472,1.4414436387203893,64,1,0.05577608679793822,32
4,5,0.2837649054705778,0.2837649054705778,0.8257409942028711,0.8545685672666545,0.8401547807347628,3.8344764709472656,72,12,5,256,0.001868426394677217,0.0005053918926300472,0.3989396674303767,128,2,0.05577608679793822,64
4,6,0.3252231832494073,0.3252231832494073,0.7937268476785764,0.8391353824181602,0.8164311150483683,5.293919801712036,144,12,5,64,0.0003567106690649258,5.4254126473815405e-06,1.4414436387203893,128,1,0.20188777565913874,128
4,7,0.2943369309532451,0.2943369309532451,0.8223477492438465,0.8464013463275726,0.8343745477857095,3.5103087425231934,72,12,5,256,0.001868426394677217,0.0005053918926300472,1.4414436387203893,128,1,0.3348629873849146,64
4,8,0.3278792376186758,0.3278792376186758,0.7916858315237918,0.8381377900687763,0.814911810796284,4.741634845733643,144,12,5,64,0.0003567106690649258,5.4254126473815405e-06,0.9245204237022315,64,1,0.05577608679793822,32
4,9,0.3073753724123705,0.3073753724123705,0.8097770647346583,0.8437674234400073,0.8267722440873329,4.601653814315796,144,12,5,64,0.0003567106690649258,5.4254126473815405e-06,1.4414436387203893,128,1,0.3348629873849146,64
4,10,0.2861866237007998,0.2861866237007998,0.8233969733179669,0.8540875064373222,0.8387422398776445,6.246912002563477,36,12,5,64,0.0003567106690649258,5.4254126473815405e-06,0.9245204237022315,128,2,0.3348629873849146,64
4,11,0.29260458920728716,0.29260458920728716,0.8170270022157644,0.852952657844774,0.8349898300302692,3.009897470474243,72,12,5,256,0.001868426394677217,0.0005053918926300472,1.4414436387203893,128,1,0.3348629873849146,64
4,12,0.2950248616264466,0.2950248616264466,0.8146725856146703,0.8524823364631209,0.8335774610388955,1.4712958335876465,72,12,5,256,0.001868426394677217,0.0005053918926300472,1.4414436387203893,128,1,0.3423071254949373,32
4,13,0.2923574294635956,0.2923574294635956,0.8202150605723993,0.8503859786551368,0.835300519613768,1.5866303443908691,72,12,5,256,0.001868426394677217,0.0005053918926300472,1.4414436387203893,128,1,0.3348629873849146,64
4,14,0.2953676539946367,0.2953676539946367,0.8141917849431071,0.852546421016627,0.8333691029798671,2.072206735610962,72,12,5,256,0.001868426394677217,0.0005053918926300472,1.4414436387203893,128,1,0.3348629873849146,64
